tag	character	n_tips	n_present	lnL_full	lnL_null	lambda0	lambda1	mu0	mu1	q01	q10	chisq	p	status
f1.5_r198	control	150	112	-235.649836646701	-235.68859528839	0.785387091784717	0.865917512815737	0.0867685463258016	0.253818065682233	0.0196155691023968	0.0655436464677654	0.0775172833767783	0.961982863688804	ok
f1.5_r199	driver	150	136	-122.366905117135	-123.192767528494	1.80412900542709	1.85472597941052	1.82810359723576	0.735605410057506	1.35423592997313e-07	0.108913576027376	1.65172482271743	0.437857216552195	ok
f1.5_r199	control	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
f2.0_r000	driver	150	142	-79.2188274619608	-79.8642008727715	1.80885521689918	2.26025594267339	2.80187516208297	0.628405319558332	0.713722026285004	0.182640000420644	1.29074682162124	0.524466664015217	ok
f2.0_r000	control	150	132	-82.7985932669686	-83.0630899993018	2.39867424588515	2.25241104527043	1.72076657438991	0.679758281881137	9.741608573491e-09	0.131414471633997	0.528993464666399	0.767592157098883	ok
f2.0_r001	driver	150	130	-98.3763423147812	-100.677847081942	0.957461852500369	1.90255599437194	3.87391558738918e-06	0.165225128601577	6.05407649848889e-09	0.116323240514572	4.6030095343209	0.100108090959575	ok
f2.0_r001	control	150	135	-89.7245105595009	-91.3094608474486	1.04044234296386	1.88760089515943	2.14458865814943e-08	0.194450882536017	4.58034525139264e-07	0.0614699445787838	3.16990057589547	0.204957981745447	ok
f2.0_r002	driver	150	141	-82.6240385720048	-86.9454459556408	0.235088952077371	1.95167580302593	5.0249026745747e-08	2.30521050937069e-06	9.75021475280592e-06	0.106256232550589	8.64281476727214	0.0132811786695379	ok
f2.0_r002	control	150	75	-69.1565574593015	-69.4608936065373	1.74480013129757	1.98457013556331	2.41911548771227e-11	7.91512599833897e-06	2.29146733583194e-07	0.0784658122803025	0.608672294471546	0.737612878242559	ok
f2.0_r003	driver	150	147	-73.1745782687652	-75.412717402763	0.390239286912918	1.83861051785212	7.76904963270008e-09	0.0703068121127617	7.8316524680668e-08	0.0243674863654313	4.4762782679955	0.10665679382853	ok
f2.0_r003	control	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
f2.0_r004	driver	150	129	-133.554185078626	-133.732444012841	1.26608978237692	1.65576166276541	1.52323828072775e-07	0.553963733575052	2.89923812344164e-07	0.0581604756603321	0.356517868429819	0.836725738514205	ok
f2.0_r004	control	150	115	-144.189176532443	-144.498772353673	1.7684450759674	1.55706888622504	0.96647586253938	0.355614647824261	2.27387282927159e-09	0.151991666641197	0.619191642460066	0.733743459829087	ok
f2.0_r005	driver	150	138	-81.4134189208752	-82.4598519211452	1.86748359062198	2.29294660466019	2.05827801133476	0.682622629317647	2.99989677948432e-07	0.144723159515908	2.09286600053997	0.351188205831301	ok
f2.0_r005	control	150	123	-94.5950343567255	-95.422629937716	3.29330480617281	2.10619253468429	2.82245377615476	0.404806927283264	3.37119524876501e-09	0.249197402566098	1.65519116198112	0.43709899297622	ok
f2.0_r006	driver	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
f2.0_r006	control	150	83	-223.455650319634	-223.754230392566	0.767813157605326	0.932916444037605	2.42042564838357e-06	0.22058950689021	2.38898933405915e-07	0.102086000322653	0.59716014586445	0.741870875695375	ok
f2.0_r007	driver	150	126	-97.5160008503622	-98.5635832256659	1.54513385451603	2.27896235890461	0.795106910094163	0.983431508441563	1.53931017121264e-09	0.107201296129219	2.09516475060744	0.350784790757395	ok
f2.0_r007	control	150	39	-75.2233734803173	-81.8650254325793	1.93933514762576	2.7798991077518	3.56191048428516e-07	2.41256265875744	2.15377608169042e-10	0.0349956395968002	13.2833039045239	0.00130486987964642	ok
f2.0_r008	driver	150	132	-94.6155053791894	-95.4505366959608	1.21603014986228	1.77381233467443	9.7497214305616e-08	6.43715137894e-07	5.60601397362167e-07	0.0792734322489481	1.67006263354281	0.433860894097794	ok
f2.0_r008	control	150	128	-116.091981157307	-117.507799028966	3.31079354991116	1.79921185036932	3.88075182646191	3.25526651888078e-06	1.62709041148438e-06	0.339469083156335	2.83163574331866	0.24272701270021	ok
f2.0_r009	driver	150	122	-105.165795473498	-106.866849508246	1.16429694429139	1.93085382398841	4.73346678299861e-07	0.236088579798776	2.36540864484294e-08	0.131729758946674	3.40210806949591	0.182491070714575	ok
f2.0_r009	control	150	69	-89.9754489073307	-90.3851526795953	1.71515355289464	2.01155192337763	1.15387828564112e-05	0.650589192791851	2.40160460311175e-07	0.12003546783432	0.819407544529128	0.663846870867858	ok
f2.0_r010	driver	150	141	-94.5204509464869	-97.5195916287362	0.432210448434656	2.00222539587716	0.106335715202722	0.48364892324926	3.80507965986143e-09	0.0768494262597492	5.99828136449864	0.049829869666791	ok
f2.0_r010	control	150	105	-101.500720354394	-101.618608369912	1.68960338160587	1.97153669977377	0.206611324899872	0.502280360429992	1.44046459153167e-07	0.114723311377365	0.235776031035783	0.888795578354386	ok
f2.0_r011	driver	150	135	-101.942555049663	-103.427736034602	0.890829508497777	1.7824797714978	7.77467103029464e-09	3.6103970937665e-08	0.21532351166226	0.130420690266617	2.97036196987693	0.226461350873659	ok
f2.0_r011	control	150	112	-101.316025723197	-101.371393596485	1.62118983954585	1.7364903942552	1.27429965419134e-06	1.53138584827179e-05	3.16665346366727e-07	0.120625693820843	0.110735746576239	0.946137025386373	ok
f2.0_r012	driver	150	129	-122.817219593911	-126.260532939996	0.729846138357573	1.81280882013763	8.40101031263606e-07	0.364184773843886	7.7124829490318e-08	0.122219614233263	6.88662669216981	0.0319586197412986	ok
f2.0_r012	control	150	116	-105.555460476554	-106.483079394894	2.03031116821989	1.43685524935692	0.193082541368308	0.00614283350102852	6.42919225396194e-10	0.0642189258874559	1.85523783667929	0.395494294334613	ok
f2.0_r013	driver	150	143	-63.3201504891865	-64.8351940332714	1.18662155600745	2.69345103741451	1.58583518483549	1.0938323923556	3.0504087521637e-08	0.0928630655186722	3.03008708816968	0.219798613709897	ok
f2.0_r013	control	150	73	-66.4786116390785	-66.4943619763706	2.65099175282544	2.60149002564771	1.1697795577759	1.00795797483526	2.12098441806633e-09	0.185691896204035	0.0315006745842652	0.984373050620499	ok
f2.0_r014	driver	150	123	-131.056418661674	-134.452962539908	0.982890862245004	1.79966012617364	0.565736461337667	0.336094987477753	3.52769550914046e-10	0.197858381955055	6.79308775646848	0.0334888115929964	ok
f2.0_r014	control	150	126	-130.495335222818	-133.122521958982	2.91147448557337	1.55989359910192	3.20657397944077	5.43913174690263e-06	3.15594436038987e-07	0.299395785911031	5.25437347232975	0.0722815234683542	ok
f2.0_r015	driver	150	126	-106.042620143873	-107.218666001154	1.47585718026693	2.14880030114339	0.813665523959085	0.88782009572123	7.9802038447414e-09	0.104170050831461	2.35209171456268	0.308496167946428	ok
f2.0_r015	control	150	141	-109.230596944904	-109.28451005703	1.85102444360428	2.05803690356842	1.44294072461971	0.841531828169809	2.80032952160611	0.226280629182251	0.107826224251284	0.947514430440055	ok
f2.0_r016	driver	150	135	-97.8013053564244	-99.0887076335478	1.24445782370284	2.11599278980189	0.654785599976763	0.726335362451497	4.32245739653028e-09	0.0901047053505583	2.57480455424692	0.275986789891207	ok
f2.0_r016	control	150	127	-109.292338633086	-109.701785254451	1.88937182038816	2.05425591762329	1.20609529800365	0.649440839945933	0.0583009963703783	0.145830309416609	0.8188932427297	0.664017601638819	ok
f2.0_r017	driver	150	124	-118.904712600344	-121.582916326241	0.901696299397169	1.97889629294028	3.0907034352565e-05	0.484915924033301	7.4324403594546e-08	0.157245032030672	5.35640745179415	0.0686864230517191	ok
f2.0_r017	control	150	141	-97.8030432719416	-98.0967231482482	1.37123890396659	1.74143215385728	0.497651456064787	0.213482368596331	2.88245899216898e-06	0.050951329315145	0.587359752613082	0.745515110298114	ok
f2.0_r018	driver	150	134	-105.261417435403	-107.334374447333	1.78142630710007	2.11388315408356	3.1244046153143	0.505610059051766	6.99252852907834e-08	0.307919897763203	4.14591402385904	0.125813199978991	ok
f2.0_r018	control	150	108	-106.252844049065	-107.80430512815	3.2450165686914	1.77410233784475	2.40705934581136	0.141193334491486	5.11255801043219e-09	0.284225037944559	3.10292215816963	0.211938089189498	ok
f2.0_r019	driver	150	134	-77.5030920897857	-79.6226224891019	1.02220829649567	2.00111404279335	9.54597986132623e-09	2.60026833681311e-08	1.55200734722347e-09	0.10145989153178	4.23906079863244	0.120088008683329	ok
f2.0_r019	control	150	136	-84.9408203361178	-85.6036154385909	3.31082585149802	1.91457557954743	3.26225899353169	3.11420792161845e-06	2.95552766674286e-06	0.178335609724944	1.3255902049462	0.515408699144478	ok
f2.0_r020	driver	150	133	-104.345650418307	-105.470644362076	1.26412093921473	1.84510701013867	1.03358680994741	1.77397062209827e-06	1.85775485235045e-07	0.193164476716449	2.249987887538	0.324654433534641	ok
f2.0_r020	control	150	126	-92.965398296368	-93.4854413365396	1.40804933658242	1.82563850317469	3.76416327783775e-08	3.06120133516664e-06	4.72499058531987e-06	0.100202563191432	1.04008608034317	0.594494960254452	ok
f2.0_r021	driver	150	134	-87.7190380373641	-88.9750764931509	2.00063026095588	2.10210937515451	3.25072694058067	2.53713133520372e-07	4.63110476651925e-07	0.338162966168206	2.51207691157367	0.284779963218516	ok
f2.0_r021	control	150	139	-70.9145867130033	-70.967953744552	2.24700831375469	1.97079680335521	6.65472655478649e-06	2.09430989578902e-05	2.68758253704412e-06	0.0574755952246424	0.106734063097463	0.948031990968875	ok
f2.0_r022	driver	150	127	-109.281498001366	-110.278899813473	1.17161549149214	1.75451366907664	3.6409766673243e-07	1.66579153855871e-08	0.149628423589732	0.143480805994156	1.9948036242136	0.368836503857599	ok
f2.0_r022	control	150	140	-98.3287841709922	-99.3649913214811	2.10977916578385	1.7381886356118	2.95221743154218	2.03922049048874e-08	0.221270003621955	0.179711740587886	2.0724143009777	0.354797827941579	ok
f2.0_r023	driver	150	140	-85.9097400982999	-92.4211247999691	0.189818841414312	2.40715052452615	0.184037163367991	0.943033579469652	3.54775136070456e-07	0.0994273423859722	13.0227694033385	0.00148642004904842	ok
f2.0_r023	control	150	110	-87.1976011358489	-87.8267733501275	1.8550045364576	2.34759207567281	4.45500170361801e-08	1.08700164811268	1.19190062230801e-06	0.0683549344389035	1.25834442855722	0.533032855419187	ok
f2.0_r024	driver	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
f2.0_r024	control	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
f2.0_r025	driver	150	108	-103.055675260729	-104.34109476389	1.30092233349458	1.91964066150591	0.000421582297286975	0.248218726855951	4.44238389174607e-09	0.14587053925542	2.57083900632298	0.276534552176994	ok
f2.0_r025	control	150	139	-90.3037722794403	-91.3274639246099	1.03832357779833	1.87105043277242	8.18931837816869e-06	0.315211014313874	5.68281392634215e-06	0.0450216452605487	2.04738329033921	0.359266205721091	ok
f2.0_r026	driver	150	137	-88.6379256982748	-90.8817558348404	1.01318111191635	2.40393646806355	6.94491699642237e-09	0.884833715971238	0.572482447731859	0.102739601910696	4.48766027313113	0.106051533643183	ok
f2.0_r026	control	150	119	-98.1624285157809	-98.3578832078876	2.16743918509842	2.16133751123366	1.12598527889703	0.528315613171696	0.0648902216866036	0.201242215468465	0.390909384213273	0.822460606677482	ok
f2.0_r027	driver	150	121	-89.9534136047345	-99.2227860081534	0.78335114721799	2.02232538001036	1.85047808467792e-07	2.79813208136763e-08	0.06846554591927	0.0487658636041308	18.5387448068378	9.42676573382822e-05	ok
f2.0_r027	control	150	134	-97.4929531102507	-97.9008648398776	1.7240797737497	1.7035312159546	1.23940179092188	0.0811447754029287	0.0963534885265039	0.0467222004944326	0.815823459253835	0.665037579346848	ok
f2.0_r028	driver	150	138	-80.5080273496363	-88.848069331934	0.559061551609154	2.17624573622694	8.71936525244028e-08	0.513737950117427	0.0919014867253308	0.0221588119969422	16.6800839645955	0.000238762318935786	ok
f2.0_r028	control	150	31	-77.7133810963706	-82.8014555904495	2.06775053543275	1.5638042034596	0.178405433442602	0.963183263313436	5.63815031338218e-09	0.0670856133389449	10.1761489881578	0.00616988861390862	ok
f2.0_r029	driver	150	127	-117.931165762637	-121.670609030443	1.12865858675615	1.95827196184911	1.03479911190959	0.251911595548479	4.39250905059278e-09	0.251146911115736	7.47888653561358	0.0237673314872231	ok
f2.0_r029	control	150	143	-91.2285342524164	-93.2209434358852	0.724563980820171	1.88091051952937	0.418319687798417	0.294861818153921	6.05625483688546e-08	0.0580473392632295	3.98481836693765	0.136366497469294	ok
f2.0_r030	driver	150	141	-61.4523869013191	-65.5902547403071	0.676399632745974	2.76866169355836	1.87981041028863e-06	1.31502287013853	1.79017157822307e-08	0.0412607413461104	8.27573567797597	0.0159568378069487	ok
f2.0_r030	control	150	78	-73.8798471685944	-73.9300240994176	2.58880022147314	2.50837945319005	1.10855184258521	1.17178943131437	3.102881376459e-09	0.153661485239999	0.100353861646369	0.95106113758361	ok
f2.0_r031	driver	150	138	-74.87831233108	-75.1330956299401	1.92705115653736	2.11086499541414	1.3454837745291	0.287100416870869	1.62815317895352e-10	0.113492575164403	0.509566597720294	0.775084441445595	ok
f2.0_r031	control	150	119	-84.19023780842	-84.414007356646	2.20333202251304	2.05832318208205	1.59614257014949e-07	0.322773712977314	4.87553652650273e-08	0.124559828454045	0.447539096452061	0.799499359186694	ok
f2.0_r032	driver	150	141	-85.9780296932075	-90.8829376767905	0.246392711320118	2.50392011539319	5.27875686692201e-06	1.11504149277369	0.636049812984135	0.111288505991205	9.80981596716609	0.00741012490468773	ok
f2.0_r032	control	150	116	-90.3344259090659	-91.8030081385109	2.61911656346911	2.23343781655383	2.07886004742034e-05	1.04365097451653	2.56703479078671e-07	0.0705413683955685	2.93716445888984	0.230251697962275	ok
f2.0_r033	driver	150	125	-82.9777826380925	-85.8424308176111	1.28872476415534	2.54814567570145	2.54649221775538e-08	1.30984879710863	1.59362031804421e-05	0.0403368360470673	5.72929635903725	0.0570031824916919	ok
f2.0_r033	control	150	101	-111.265252014767	-111.65296881005	1.89704570643274	2.11093704796669	5.94468778162828e-07	0.823250433102241	0.101552609709943	0.132465658421062	0.775433590565484	0.678604500048532	ok
f2.0_r034	driver	150	144	-52.9702553176166	-58.0277984940786	0.361976997380158	2.37749340656309	9.5625819662615e-08	0.368748055955869	1.80151104862286e-07	0.0591720105357541	10.1150863529241	0.00636116859941622	ok
f2.0_r034	control	150	95	-73.3708838547462	-73.9892381161335	2.41171550580706	2.02532302080417	6.65143456143635e-08	0.149378446456146	2.90475485305199e-08	0.18457263856144	1.23670852277465	0.53883048242621	ok
f2.0_r035	driver	150	130	-97.4116394800967	-99.1148900945342	1.81868233763706	2.36834600535266	1.51319402084877	0.888362536976198	3.82595893934737e-09	0.158607839238027	3.40650122887502	0.182090654469214	ok
f2.0_r035	control	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
f2.0_r036	driver	150	125	-89.3659992451129	-90.4248621494575	1.96198145359367	1.85978581064856	1.08840935545465	0.131949886957945	0.245078872513816	0.0184650904798566	2.11772580868913	0.346849987793052	ok
f2.0_r036	control	150	107	-108.049557368952	-109.07354064101	2.70303612288139	1.7061963869176	1.82300042150355	0.0122100824024954	1.1142518882916e-08	0.265423901467604	2.04796654411581	0.359161449311081	ok
f2.0_r037	driver	150	141	-73.892372441283	-79.2177358766101	0.193457843255147	2.05120966412139	3.72669973562275e-07	3.77624001108051e-07	1.45752679757654e-07	0.113103879594352	10.6507268706543	0.00486658200496601	ok
f2.0_r037	control	150	136	-75.5451987412733	-76.1477719156615	3.2248000622898	1.91069260892191	1.23719386506152	1.53261880252877e-06	3.02373281080196e-05	0.0879546971616792	1.20514634877648	0.547401263393716	ok
f2.0_r038	driver	150	133	-69.2516556264333	-70.2573769926548	1.58067206125104	2.65539051066122	0.661464009426441	1.09942595100174	2.89774485483513e-07	0.0974796757801211	2.01144273244307	0.365780677785178	ok
f2.0_r038	control	150	122	-70.7342020185107	-71.1920888231073	2.59963419001591	2.46249248986564	1.64728327652288	0.790107230018816	3.01866037719669e-08	0.124907398254217	0.915773609193309	0.632619081726699	ok
f2.0_r039	driver	150	98	-118.13623272367	-123.639995577476	0.97430568308312	2.60637718156363	7.61279913908368e-06	1.60718504822777	2.36762587275508e-08	0.0754178414941491	11.0075257076126	0.00407142241118491	ok
f2.0_r039	control	150	129	-129.999046401795	-130.780636975078	1.50858092436586	1.98486893002733	0.99380681616817	0.967738290539381	0.0602705725454018	0.0867577660284614	1.56318114656631	0.457677462509527	ok
f2.0_r040	driver	150	123	-112.310877332796	-128.292021444484	0.411044140372632	2.84003987750547	3.1519939997366e-06	1.76813445434297	1.81505310727274e-08	0.121397307012893	31.9622882233757	1.14677257373828e-07	ok
f2.0_r040	control	150	2	-89.5611600285413	-92.5404520065464	2.18096168855225	0.567290708275239	1.19064256772676	0.59190314038162	4.18252875187397e-11	0.260002383983584	5.95858395601027	0.050828809042562	ok
f2.0_r041	driver	150	131	-96.6597083090251	-98.8768482077053	1.11840670432459	1.8448797398286	0.302180110719724	9.6790994122383e-07	8.95623847823415e-08	0.121413880650408	4.43427979736038	0.108920186525267	ok
f2.0_r041	control	150	84	-81.0060206198505	-81.6281151037416	1.7459207385636	2.1077431039807	2.31994668043231e-09	0.742860545301982	3.82503201354698e-07	0.0643885253635614	1.24418896778221	0.536818900756676	ok
f2.0_r042	driver	150	145	-79.2255946938005	-81.2753513267921	0.454003116059947	2.1405554594407	0.4914293024028	0.566998897223307	3.20667137582034e-08	0.054575410387825	4.09951326598318	0.128766237228801	ok
f2.0_r042	control	150	132	-97.3990031298968	-99.1803750685193	2.23072200563725	2.06284238407619	2.40851911075861	0.323456625688114	2.24714268037665e-09	0.234247788999162	3.56274387724491	0.168406944715259	ok
f2.0_r043	driver	150	124	-120.066148592654	-121.362389928123	1.49516535809738	2.0396445276094	1.05722824660999	0.663835556020702	1.21202681478398e-08	0.183912597490543	2.5924826709379	0.273558076136783	ok
f2.0_r043	control	150	16	-94.5473836152575	-95.6276312632131	1.86024793012778	1.72422329459839	0.319819902318408	0.979958528750166	2.03507120793558e-10	0.305927816210802	2.16049529591123	0.339511435920031	ok
f2.0_r044	driver	150	124	-123.434074180786	-126.347886839953	0.936293078415085	2.05815910217026	0.179211384138402	0.76670074869461	4.20705455024357e-09	0.129179875415231	5.82762531833367	0.0542684279152995	ok
f2.0_r044	control	150	97	-122.925129320137	-123.505185359334	2.26059141744906	1.62236351034737	1.02886715034899	0.307868084265056	5.78258277396388e-08	0.170394708743745	1.1601120783935	0.559866991189813	ok
f2.0_r045	driver	150	137	-89.2016438607883	-94.1731628756844	0.548809421963751	2.21683110536517	1.55271460102431e-05	0.626763685422934	2.62952554570196e-06	0.0897370826735759	9.94303802979226	0.00693260929573249	ok
f2.0_r045	control	150	120	-97.3843718444737	-97.9571607208832	1.56347017102441	2.18598999718532	3.42908108430662e-06	0.755384779571982	3.77150863288518e-07	0.102501499132072	1.14557775281892	0.563950455382336	ok
f2.0_r046	driver	150	132	-101.28319550402	-102.952961063624	0.981949565780761	2.01597995267191	3.54287819665915e-06	0.38322987516385	1.61964911638655e-07	0.115191831835095	3.33953111920815	0.188291203528997	ok
f2.0_r046	control	150	141	-94.3138428071867	-100.097845421185	9.07838691547505e-08	1.9875200769478	5.42703055582018e-09	0.270685663765215	0.464879514099924	0.133517395667204	11.5680052279961	0.00307637718175927	ok
f2.0_r047	driver	150	138	-60.0883403689668	-60.7807713593805	1.93846981750318	2.73207090208401	3.31541144432306e-09	0.921528222935056	1.56986698910142	0.0630867427348713	1.38486198082749	0.500358223335799	ok
f2.0_r047	control	150	132	-61.9473242028592	-63.6691739531922	4.43921733322716	2.43138975122792	4.63505238871434	0.349396622032526	4.3997370713151e-09	0.278683274835805	3.44369950066596	0.178735226400213	ok
f2.0_r048	driver	150	132	-93.7372356613835	-95.0148714819047	2.0687801797259	1.90755529279072	1.6682155728836	2.97179501909036e-09	0.0160606449493103	0.184612956909615	2.5552716410424	0.278695408169113	ok
f2.0_r048	control	150	51	-66.8641452356439	-67.0980293796883	1.78132232346026	2.17099761912029	8.95463047050447e-06	0.511968696341049	1.69723797040893e-07	0.0664273307931704	0.467768288088848	0.791453505186243	ok
f2.0_r049	driver	150	131	-92.1895248544947	-97.0827967682516	0.725576432754358	2.36858981961067	4.66976023559891e-07	0.755022452266776	1.27380651035664e-07	0.129070674070334	9.78654382751364	0.00749685324544521	ok
f2.0_r049	control	150	141	-78.8553412134899	-79.2848260519144	1.45601016235607	2.05739288474214	0.594826714286291	0.425076796141925	9.87114102058897e-09	0.0563074271430364	0.858969676849057	0.650844298348013	ok
f2.0_r050	driver	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
f2.0_r050	control	150	107	-210.921844244793	-210.986206085468	0.984795615096531	0.994764788443307	0.361373338532368	0.244936376440677	8.54157077203674e-10	0.101017315476385	0.128723681350664	0.937665652566704	ok
f2.0_r051	driver	150	140	-104.335379685702	-105.909858768301	0.380103572948947	1.7632419569397	2.37309135101844e-09	5.40132821968491e-08	1.70070118304528	0.214769251683142	3.14895816519837	0.207115414608583	ok
f2.0_r051	control	150	145	-89.5860489246375	-90.7496805030428	0.940449273155185	1.70901676629408	1.54985173689582	6.18800555778081e-06	2.38749295795431e-06	0.076587922551585	2.32726315681069	0.312349795922201	ok
f2.0_r052	driver	150	141	-91.7502238589171	-92.2785780987673	1.74828591446109	1.83179623264835	2.73661090836057	8.21843130495439e-08	0.552271208728749	0.198977490616966	1.0567084797004	0.589574469844968	ok
f2.0_r052	control	150	121	-104.177899900875	-105.425836993214	1.23096354363777	1.86443860304772	6.93414789505847e-07	1.3327116272671e-06	3.78238071663883e-08	0.173879090376389	2.4958741846776	0.287096439843208	ok
f2.0_r053	driver	150	131	-97.5497089835752	-100.649189818912	2.31712968953498	2.40272766693866	3.09675947543204	0.875592207711866	1.80917360009548e-08	0.312104925207035	6.19896167067398	0.0450725964196877	ok
f2.0_r053	control	150	23	-66.4826509043452	-68.5258579333496	2.22891973032564	3.26420438120776	0.661870145485105	2.95745772357759	2.45625543558058e-09	0.0785030334126457	4.08641405800878	0.129612372991911	ok
f2.0_r054	driver	150	144	-76.6835837421446	-76.9104467300457	1.42325104402066	1.94211006858503	2.33038179533945	2.36477107171602e-07	1.59671364310635	0.176553516345643	0.453725975802172	0.797029977559555	ok
f2.0_r054	control	150	110	-77.4436990127268	-77.6492825455489	2.26715873862471	1.85047621566446	0.445179806544487	1.40643372019916e-05	1.58045217068354e-06	0.109875741176657	0.411167065644122	0.814172081634915	ok
f2.0_r055	driver	150	139	-100.963007807207	-103.59603899361	0.681357251713991	2.4130813032141	1.29322393829192e-06	1.35555712177275	1.03136094697833e-06	0.047298568238522	5.26606237280487	0.0718603097815343	ok
f2.0_r055	control	150	139	-102.939186397225	-104.831877726421	1.0673406141273	2.30662810173735	1.17537306693264	1.18251233604893	2.7344659753424e-06	0.0915186532501292	3.78538265839305	0.150665771501631	ok
f2.0_r056	driver	150	133	-111.207211579018	-112.627811353528	0.928231228024173	1.66583892866343	1.93758999159136e-07	1.81782661366281e-05	9.5814666519675e-07	0.107820545515809	2.84119954902005	0.241569086458122	ok
f2.0_r056	control	150	117	-115.586182489036	-116.029229261856	2.11457395170041	1.59018720922886	0.91992805560269	1.60885558886789e-09	0.415424702794337	0.0729862328951744	0.886093545639739	0.642077174625418	ok
f2.0_r057	driver	150	141	-92.5794682360616	-98.1624643963669	0.496095110994142	1.77879226370228	7.03092557157668e-07	0.0499184586992864	0.203844872227526	0.0475229760452394	11.1659923206106	0.00376127922395307	ok
f2.0_r057	control	150	134	-104.249488538674	-105.140142782634	3.35292734041216	1.67636117654386	2.86153322695021	0.132381833003291	7.49763722520638e-08	0.130172715038096	1.78130848792063	0.410387171574726	ok
f2.0_r058	driver	150	139	-89.1480283778739	-91.4563882363477	0.656002806209777	2.23251673557689	2.06913527109783	0.49611991756617	4.27366504985485e-06	0.223828139417146	4.6167197169475	0.0994241876428686	ok
f2.0_r058	control	150	140	-83.0491986204535	-83.1205645357317	3.73647931417621	2.03967389167697	5.66730929061799	0.213283896946507	3.48962423159174e-10	0.237875221601388	0.142731830556386	0.931121118341178	ok
f2.0_r059	driver	150	144	-80.6750127016642	-80.6303222991934	1.74076901364742	1.83354554241219	1.01426779890774	2.49375942739339e-09	1.27623378844257	0.0938773255989504	-0.0893808049415838	1	ok
f2.0_r059	control	150	37	-74.6167350332819	-75.0880998637209	1.85924091569764	2.0819029016179	1.66762099381303e-06	0.80216731954664	2.22132527992101e-09	0.174294103467702	0.94272966087803	0.624149828013033	ok
f2.0_r060	driver	150	144	-70.0433771797415	-70.9185700982465	1.02857879928303	2.08067542250018	0.660205460425038	0.268072145067938	0.201083744018317	0.0676363860454018	1.75038583700999	0.416781607037676	ok
f2.0_r060	control	150	137	-76.4793774733743	-76.7303202482005	2.61418688095224	2.00076652347013	1.72594034621974	0.163471599714226	1.41117977179627e-08	0.0989308067544745	0.501885549652428	0.778066895298306	ok
f2.0_r061	driver	150	136	-96.7449408970336	-99.2752733852187	0.907123383729914	2.2305629919041	0.593755232593007	0.707241547377499	2.34172913251272e-07	0.121419585530969	5.06066497637019	0.0796325390054171	ok
f2.0_r061	control	150	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	skipped_invariant
f2.0_r062	driver	150	141	-86.4567454898376	-88.6249795949597	3.27290800150382e-09	1.99892527033786	2.65512786266655	1.0297213262884e-07	1.23836586392249e-07	0.275062140356777	4.33646821024422	0.114379420709414	ok
f2.0_r062	control	150	126	-86.8810130052676	-86.9781492127534	1.79886588605909	2.00359647088183	4.67398203843639e-07	0.249345385856408	3.86734150396048e-06	0.106724731874138	0.194272414971607	0.907432398629776	ok
f2.0_r063	driver	150	130	-120.888086274023	-125.061729734654	0.628788438540306	1.80690263333389	6.78312980401828e-06	0.201235731229728	0.258344045913186	0.176805948569647	8.34728692126203	0.0153960628609128	ok
f2.0_r063	control	150	136	-106.715433819641	-107.494142306003	2.38518218373562	1.59651001603692	2.04941814346082	4.9569631680236e-08	5.57061038047233e-07	0.120260164584723	1.55741697272362	0.458998431397621	ok
f2.0_r064	driver	150	142	-76.5159203586665	-79.0719222454935	0.550807937431161	2.18390648070904	1.24639851802723e-06	0.475599117972366	0.161021785396599	0.0745934199481387	5.11200377365401	0.0776144322232608	ok
f2.0_r064	control	150	123	-101.348487530087	-101.81657385491	1.60747000608137	2.17488705070268	0.316370131034264	0.485813992021796	0.146397525720761	0.188315583341666	0.93617264964675	0.626199464766084	ok
f2.0_r065	driver	150	128	-101.406461696189	-109.21815453549	0.611430762700608	2.0142009319966	7.92925307340979e-09	0.154112761180024	1.49561962799493e-07	0.164615029943007	15.6233856786019	0.000404971914854336	ok
f2.0_r065	control	150	69	-101.482996643672	-101.573475933366	1.65350326386995	1.87817593195523	0.00576517393702604	0.27916396648393	1.42582984265337e-10	0.193188238336846	0.180958579387379	0.913493252430118	ok
f2.0_r066	driver	150	140	-98.6663577253759	-103.886835204958	0.247503957553404	2.46510866417704	0.672299145848743	1.27523063030393	1.39661918673891e-05	0.106785077953495	10.4409549591634	0.00540474785349306	ok
f2.0_r066	control	150	105	-105.90280595972	-106.20388335918	2.71464001620631	2.12768007673098	1.53882795772689	0.987302998509802	4.97238016765645e-07	0.143818505200029	0.602154798921049	0.740020493343077	ok
f2.0_r067	driver	150	140	-89.516919506497	-91.291741685354	0.729210808368216	2.02403867416895	4.51285395036953e-07	0.25221194202458	1.29990425323111	0.16180972648792	3.54964435771407	0.169513589919896	ok
